COMPUTED FEM SOLUTION:
phi[22482] = 1.94456
phi[22483] = 1.98316
phi[22484] = 2.02182
phi[22485] = 2.06053
phi[22486] = 2.09929
phi[22487] = 2.1381
phi[22488] = 2.17697
phi[22489] = 2.21588
phi[22490] = 2.25484
phi[22491] = 2.29385
phi[22492] = 2.33289
phi[22493] = 2.37198
phi[22494] = 2.41111
phi[22495] = 2.45028
phi[22496] = 2.48948
phi[22497] = 2.52872
phi[22498] = 2.568
phi[22499] = 2.6073
phi[22500] = 2.64664
phi[22501] = 2.68601
phi[22502] = 2.72541
phi[22503] = 2.76483
phi[22504] = 2.80428
phi[22505] = 2.84376
phi[22506] = 2.88326
phi[22507] = 2.92278
phi[22508] = 2.96232
phi[22509] = 3.00189
phi[22510] = 3.04148
phi[22511] = 3.08108
phi[22512] = 3.1207
phi[22513] = 3.16035
phi[22514] = 3.2
phi[22515] = 3.23968
phi[22516] = 3.27937
phi[22517] = 3.31907
phi[22518] = 3.35879
phi[22519] = 3.39852
phi[22520] = 3.43827
phi[22521] = 3.47802
phi[22522] = 3.51779
phi[22523] = 3.55757
phi[22524] = 3.59736
phi[22525] = 3.63716
phi[22526] = 3.67697
phi[22527] = 3.71678
phi[22528] = 3.75661
phi[22529] = 3.79644
phi[22530] = 3.83629
phi[22531] = 3.87614
phi[22532] = 3.916
phi[22533] = 3.95586
phi[22534] = 3.99573
phi[22535] = 4.03561
phi[22536] = 4.07549
phi[22537] = 4.11538
phi[22538] = 4.15528
phi[22539] = 4.19518
phi[22540] = 4.23508
phi[22541] = 4.27499
phi[22542] = 4.31491
phi[22543] = 4.35483
phi[22544] = 4.39475
phi[22545] = 4.43468
phi[22546] = 4.47461
phi[22547] = 4.51454
phi[22548] = 4.55448
phi[22549] = 4.59442
phi[22550] = 4.63437
phi[22551] = 4.67432
phi[22552] = 4.71427
phi[22553] = 4.75422
phi[22554] = 4.79418
phi[22555] = 4.83414
phi[22556] = 4.8741
phi[22557] = 4.91406
phi[22558] = 4.95403
phi[22559] = 4.994
phi[22560] = 5.03397
phi[22561] = 5.07395
phi[22562] = 5.11392
phi[22563] = 5.1539
phi[22564] = 5.19388
phi[22565] = 5.23386
phi[22566] = 5.27385
phi[22567] = 5.31383
phi[22568] = 5.35382
phi[22569] = 5.39381
phi[22570] = 5.4338
phi[22571] = 5.4738
phi[22572] = 5.51379
phi[22573] = 5.55379
phi[22574] = 5.59379
phi[22575] = -4.81581
phi[22576] = -4.78581
phi[22577] = -4.75581
phi[22578] = -4.7258
phi[22579] = -4.69579
phi[22580] = -4.66577
phi[22581] = -4.63576
phi[22582] = -4.60574
phi[22583] = -4.57571
phi[22584] = -4.54569
phi[22585] = -4.51566
phi[22586] = -4.48563
phi[22587] = -4.45559
phi[22588] = -4.42555
phi[22589] = -4.39551
phi[22590] = -4.36547
phi[22591] = -4.33542
phi[22592] = -4.30537
phi[22593] = -4.27531
phi[22594] = -4.24525
phi[22595] = -4.21519
phi[22596] = -4.18512
phi[22597] = -4.15506
phi[22598] = -4.12498
phi[22599] = -4.09491
phi[22600] = -4.06483
phi[22601] = -4.03474
phi[22602] = -4.00465
phi[22603] = -3.97456
phi[22604] = -3.94446
phi[22605] = -3.91436
phi[22606] = -3.88426
phi[22607] = -3.85415
phi[22608] = -3.82404
phi[22609] = -3.79392
phi[22610] = -3.7638
phi[22611] = -3.73367
phi[22612] = -3.70354
phi[22613] = -3.6734
phi[22614] = -3.64326
phi[22615] = -3.61311
phi[22616] = -3.58296
phi[22617] = -3.5528
phi[22618] = -3.52263
phi[22619] = -3.49247
phi[22620] = -3.46229
phi[22621] = -3.43211
phi[22622] = -3.40192
phi[22623] = -3.37173
phi[22624] = -3.34153
phi[22625] = -3.31132
phi[22626] = -3.28111
phi[22627] = -3.25088
phi[22628] = -3.22066
phi[22629] = -3.19042
phi[22630] = -3.16018
phi[22631] = -3.12993
phi[22632] = -3.09967
phi[22633] = -3.0694
phi[22634] = -3.03913
phi[22635] = -3.00884
phi[22636] = -2.97855
phi[22637] = -2.94825
phi[22638] = -2.91794
phi[22639] = -2.88762
phi[22640] = -2.85728
phi[22641] = -2.82694
phi[22642] = -2.79659
phi[22643] = -2.76623
phi[22644] = -2.73586
phi[22645] = -2.70547
phi[22646] = -2.67508
phi[22647] = -2.64467
phi[22648] = -2.61425
phi[22649] = -2.58381
phi[22650] = -2.55337
phi[22651] = -2.52291
phi[22652] = -2.49244
phi[22653] = -2.46195
phi[22654] = -2.43145
phi[22655] = -2.40093
phi[22656] = -2.3704
phi[22657] = -2.33985
phi[22658] = -2.30929
phi[22659] = -2.27871
phi[22660] = -2.24811
phi[22661] = -2.2175
phi[22662] = -2.18687
phi[22663] = -2.15622
phi[22664] = -2.12555
phi[22665] = -2.09486
phi[22666] = -2.06415
phi[22667] = -2.03342
phi[22668] = -2.00267
phi[22669] = -1.9719
phi[22670] = -1.94111
phi[22671] = -1.9103
phi[22672] = -1.87946
phi[22673] = -1.84859
phi[22674] = -1.81771
phi[22675] = -1.7868
phi[22676] = -1.75566
phi[22677] = -1.72449
phi[22678] = -1.69329
phi[22679] = -1.66205
phi[22680] = -1.63077
phi[22681] = -1.59946
phi[22682] = -1.56811
phi[22683] = -1.53672
phi[22684] = -1.50529
phi[22685] = -1.47382
phi[22686] = -1.44231
phi[22687] = -1.41075
phi[22688] = -1.37915
phi[22689] = -1.34751
phi[22690] = -1.31582
phi[22691] = -1.28409
phi[22692] = -1.25231
phi[22693] = -1.22048
phi[22694] = -1.18861
phi[22695] = -1.15668
phi[22696] = -1.1247
phi[22697] = -1.09267
phi[22698] = -1.06058
phi[22699] = -1.02845
phi[22700] = -0.996253
phi[22701] = -0.964003
phi[22702] = -0.931697
phi[22703] = -0.899332
phi[22704] = -0.866907
phi[22705] = -0.834422
phi[22706] = -0.801875
phi[22707] = -0.769266
phi[22708] = -0.736593
phi[22709] = -0.703856
phi[22710] = -0.671052
phi[22711] = -0.638181
phi[22712] = -0.605242
phi[22713] = -0.572234
phi[22714] = -0.539156
phi[22715] = -0.506007
phi[22716] = -0.472785
phi[22717] = -0.439489
phi[22718] = -0.406119
phi[22719] = -0.372673
phi[22720] = -0.339151
phi[22721] = -0.305551
phi[22722] = -0.271872
phi[22723] = -0.238113
phi[22724] = -0.204274
phi[22725] = -0.170353
phi[22726] = -0.136349
phi[22727] = -0.102261
phi[22728] = -0.0680895
phi[22729] = -0.033832
phi[22730] = 0.000511723
phi[22731] = 0.0349426
phi[22732] = 0.0694613
phi[22733] = 0.104069
phi[22734] = 0.138765
phi[22735] = 0.173552
phi[22736] = 0.20843
phi[22737] = 0.243398
phi[22738] = 0.278459
phi[22739] = 0.313611
phi[22740] = 0.348857
phi[22741] = 0.384195
phi[22742] = 0.419627
phi[22743] = 0.455152
phi[22744] = 0.490771
phi[22745] = 0.526484
phi[22746] = 0.56229
phi[22747] = 0.598191
phi[22748] = 0.634185
phi[22749] = 0.670273
phi[22750] = 0.706453
phi[22751] = 0.742727
phi[22752] = 0.779093
phi[22753] = 0.815551
phi[22754] = 0.8521
phi[22755] = 0.88874
phi[22756] = 0.92547
phi[22757] = 0.962288
phi[22758] = 0.999195
phi[22759] = 1.03619
phi[22760] = 1.07327
phi[22761] = 1.11043
phi[22762] = 1.14768
phi[22763] = 1.18501
phi[22764] = 1.22243
phi[22765] = 1.25992
phi[22766] = 1.29749
phi[22767] = 1.33513
phi[22768] = 1.37285
phi[22769] = 1.41065
phi[22770] = 1.44852
phi[22771] = 1.48646
phi[22772] = 1.52446
phi[22773] = 1.56253
phi[22774] = 1.60067
phi[22775] = 1.63888
phi[22776] = 1.67694
phi[22777] = 1.71507
phi[22778] = 1.75328
phi[22779] = 1.79155
phi[22780] = 1.82988
phi[22781] = 1.86828
phi[22782] = 1.90674
phi[22783] = 1.94527
phi[22784] = 1.98385
phi[22785] = 2.02248
phi[22786] = 2.06118
phi[22787] = 2.09992
phi[22788] = 2.13872
phi[22789] = 2.17757
phi[22790] = 2.21646
phi[22791] = 2.2554
phi[22792] = 2.29439
phi[22793] = 2.33342
phi[22794] = 2.37249
phi[22795] = 2.41161
phi[22796] = 2.45076
phi[22797] = 2.48994
phi[22798] = 2.52917
phi[22799] = 2.56843
phi[22800] = 2.60772
phi[22801] = 2.64704
phi[22802] = 2.68639
phi[22803] = 2.72578
phi[22804] = 2.76519
phi[22805] = 2.80462
phi[22806] = 2.84409
phi[22807] = 2.88357
phi[22808] = 2.92308
phi[22809] = 2.96262
phi[22810] = 3.00217
phi[22811] = 3.04175
phi[22812] = 3.08134
phi[22813] = 3.12096
phi[22814] = 3.16059
phi[22815] = 3.20024
phi[22816] = 3.2399
phi[22817] = 3.27958
phi[22818] = 3.31928
phi[22819] = 3.35899
phi[22820] = 3.39871
phi[22821] = 3.43844
phi[22822] = 3.47819
phi[22823] = 3.51795
phi[22824] = 3.55773
phi[22825] = 3.59751
phi[22826] = 3.6373
phi[22827] = 3.6771
phi[22828] = 3.71692
phi[22829] = 3.75674
phi[22830] = 3.79657
phi[22831] = 3.8364
phi[22832] = 3.87625
phi[22833] = 3.9161
phi[22834] = 3.95596
phi[22835] = 3.99583
phi[22836] = 4.0357
phi[22837] = 4.07558
phi[22838] = 4.11547
phi[22839] = 4.15536
phi[22840] = 4.19526
phi[22841] = 4.23516
phi[22842] = 4.27507
phi[22843] = 4.31498
phi[22844] = 4.35489
phi[22845] = 4.39481
phi[22846] = 4.43474
phi[22847] = 4.47467
phi[22848] = 4.5146
phi[22849] = 4.55453
phi[22850] = 4.59447
phi[22851] = 4.63442
phi[22852] = 4.67436
phi[22853] = 4.71431
phi[22854] = 4.75427
phi[22855] = 4.79422
phi[22856] = 4.83418
phi[22857] = 4.87414
phi[22858] = 4.9141
phi[22859] = 4.95407
phi[22860] = 4.99404
phi[22861] = 5.03401
phi[22862] = 5.07398
phi[22863] = 5.11396
phi[22864] = 5.15393
phi[22865] = 5.19391
phi[22866] = 5.23389
phi[22867] = 5.27388
phi[22868] = 5.31386
phi[22869] = 5.35385
phi[22870] = 5.39384
phi[22871] = 5.43383
phi[22872] = 5.47383
phi[22873] = 5.51382
phi[22874] = 5.55382
phi[22875] = 5.59382
phi[22876] = -4.81558
phi[22877] = -4.78558
phi[22878] = -4.75557
phi[22879] = -4.72556
phi[22880] = -4.69555
phi[22881] = -4.66554
phi[22882] = -4.63552
phi[22883] = -4.6055
phi[22884] = -4.57548
phi[22885] = -4.54545
phi[22886] = -4.51542
phi[22887] = -4.48538
phi[22888] = -4.45535
phi[22889] = -4.42531
phi[22890] = -4.39526
phi[22891] = -4.36521
phi[22892] = -4.33516
phi[22893] = -4.30511
phi[22894] = -4.27505
phi[22895] = -4.24499
phi[22896] = -4.21492
phi[22897] = -4.18485
phi[22898] = -4.15478
phi[22899] = -4.1247
phi[22900] = -4.09462
phi[22901] = -4.06454
phi[22902] = -4.03445
phi[22903] = -4.00435
phi[22904] = -3.97426
phi[22905] = -3.94415
phi[22906] = -3.91405
phi[22907] = -3.88394
phi[22908] = -3.85382
phi[22909] = -3.8237
phi[22910] = -3.79358
phi[22911] = -3.76345
phi[22912] = -3.73331
phi[22913] = -3.70317
phi[22914] = -3.67303
phi[22915] = -3.64288
phi[22916] = -3.61272
phi[22917] = -3.58256
phi[22918] = -3.5524
phi[22919] = -3.52222
phi[22920] = -3.49205
phi[22921] = -3.46186
phi[22922] = -3.43167
phi[22923] = -3.40147
phi[22924] = -3.37127
phi[22925] = -3.34106
phi[22926] = -3.31084
phi[22927] = -3.28061
phi[22928] = -3.25038
phi[22929] = -3.22014
phi[22930] = -3.18989
phi[22931] = -3.15964
phi[22932] = -3.12938
phi[22933] = -3.0991
phi[22934] = -3.06882
phi[22935] = -3.03853
phi[22936] = -3.00824
phi[22937] = -2.97793
phi[22938] = -2.94761
phi[22939] = -2.91728
phi[22940] = -2.88695
phi[22941] = -2.8566
phi[22942] = -2.82624
phi[22943] = -2.79587
phi[22944] = -2.7655
phi[22945] = -2.7351
phi[22946] = -2.7047
phi[22947] = -2.67429
phi[22948] = -2.64386
phi[22949] = -2.61342
phi[22950] = -2.58297
phi[22951] = -2.5525
phi[22952] = -2.52202
phi[22953] = -2.49153
phi[22954] = -2.46102
phi[22955] = -2.4305
phi[22956] = -2.39996
phi[22957] = -2.3694
phi[22958] = -2.33883
phi[22959] = -2.30824
phi[22960] = -2.27764
phi[22961] = -2.24702
phi[22962] = -2.21638
phi[22963] = -2.18572
phi[22964] = -2.15505
phi[22965] = -2.12435
phi[22966] = -2.09363
phi[22967] = -2.0629
phi[22968] = -2.03214
phi[22969] = -2.00136
phi[22970] = -1.97056
phi[22971] = -1.93974
phi[22972] = -1.90889
phi[22973] = -1.87803
phi[22974] = -1.84713
phi[22975] = -1.81621
phi[22976] = -1.78527
phi[22977] = -1.75412
phi[22978] = -1.72293
phi[22979] = -1.69171
phi[22980] = -1.66045
phi[22981] = -1.62916
phi[22982] = -1.59783
phi[22983] = -1.56646
phi[22984] = -1.53505
phi[22985] = -1.50361
phi[22986] = -1.47212
phi[22987] = -1.44059
phi[22988] = -1.40902
phi[22989] = -1.37741
phi[22990] = -1.34575
phi[22991] = -1.31405
phi[22992] = -1.2823
phi[22993] = -1.25051
phi[22994] = -1.21867
phi[22995] = -1.18678
phi[22996] = -1.15483
phi[22997] = -1.12284
phi[22998] = -1.0908
phi[22999] = -1.0587
phi[23000] = -1.02655
phi[23001] = -0.994348
phi[23002] = -0.962088
phi[23003] = -0.92977
phi[23004] = -0.897395
phi[23005] = -0.86496
phi[23006] = -0.832466
phi[23007] = -0.79991
phi[23008] = -0.767293
phi[23009] = -0.734612
phi[23010] = -0.701867
phi[23011] = -0.669057
phi[23012] = -0.63618
phi[23013] = -0.603236
phi[23014] = -0.570223
phi[23015] = -0.53714
phi[23016] = -0.503987
phi[23017] = -0.470762
phi[23018] = -0.437465
phi[23019] = -0.404093
phi[23020] = -0.370646
phi[23021] = -0.337124
phi[23022] = -0.303525
phi[23023] = -0.269847
phi[23024] = -0.236091
phi[23025] = -0.202254
phi[23026] = -0.168337
phi[23027] = -0.134338
phi[23028] = -0.100256
phi[23029] = -0.0660908
phi[23030] = -0.0318407
phi[23031] = 0.0024947
phi[23032] = 0.0369163
phi[23033] = 0.0714249
phi[23034] = 0.106021
phi[23035] = 0.140706
phi[23036] = 0.17548
phi[23037] = 0.210343
phi[23038] = 0.245297
phi[23039] = 0.280341
phi[23040] = 0.315477
phi[23041] = 0.350705
phi[23042] = 0.386024
phi[23043] = 0.421436
phi[23044] = 0.456941
phi[23045] = 0.492538
phi[23046] = 0.528228
phi[23047] = 0.564011
phi[23048] = 0.599887
phi[23049] = 0.635856
phi[23050] = 0.671917
phi[23051] = 0.708071
phi[23052] = 0.744317
phi[23053] = 0.780654
phi[23054] = 0.817083
phi[23055] = 0.853602
phi[23056] = 0.890211
phi[23057] = 0.926909
phi[23058] = 0.963696
phi[23059] = 1.00057
phi[23060] = 1.03753
phi[23061] = 1.07458
phi[23062] = 1.11171
phi[23063] = 1.14892
phi[23064] = 1.18622
phi[23065] = 1.2236
phi[23066] = 1.26106
phi[23067] = 1.29859
phi[23068] = 1.3362
phi[23069] = 1.37389
phi[23070] = 1.41165
phi[23071] = 1.44948
phi[23072] = 1.48739
phi[23073] = 1.52536
phi[23074] = 1.5634
phi[23075] = 1.60151
phi[23076] = 1.63968
phi[23077] = 1.67773
phi[23078] = 1.71585
phi[23079] = 1.75403
phi[23080] = 1.79229
phi[23081] = 1.83061
phi[23082] = 1.86899
phi[23083] = 1.90743
phi[23084] = 1.94594
phi[23085] = 1.9845
phi[23086] = 2.02312
phi[23087] = 2.0618
phi[23088] = 2.10053
phi[23089] = 2.13931
phi[23090] = 2.17814
phi[23091] = 2.21702
phi[23092] = 2.25594
phi[23093] = 2.29491
phi[23094] = 2.33393
phi[23095] = 2.37298
phi[23096] = 2.41208
phi[23097] = 2.45121
phi[23098] = 2.49039
phi[23099] = 2.5296
phi[23100] = 2.56884
phi[23101] = 2.60812
phi[23102] = 2.64743
phi[23103] = 2.68676
phi[23104] = 2.72613
phi[23105] = 2.76553
phi[23106] = 2.80496
phi[23107] = 2.84441
phi[23108] = 2.88388
phi[23109] = 2.92338
phi[23110] = 2.9629
phi[23111] = 3.00244
phi[23112] = 3.04201
phi[23113] = 3.08159
phi[23114] = 3.1212
phi[23115] = 3.16082
phi[23116] = 3.20046
phi[23117] = 3.24011
phi[23118] = 3.27978
phi[23119] = 3.31947
phi[23120] = 3.35917
phi[23121] = 3.39889
phi[23122] = 3.43862
phi[23123] = 3.47836
phi[23124] = 3.51811
phi[23125] = 3.55788
phi[23126] = 3.59765
phi[23127] = 3.63744
phi[23128] = 3.67724
phi[23129] = 3.71704
phi[23130] = 3.75686
phi[23131] = 3.79668
phi[23132] = 3.83652
phi[23133] = 3.87636
phi[23134] = 3.91621
phi[23135] = 3.95606
phi[23136] = 3.99592
phi[23137] = 4.03579
phi[23138] = 4.07567
phi[23139] = 4.11555
phi[23140] = 4.15544
phi[23141] = 4.19533
phi[23142] = 4.23523
phi[23143] = 4.27514
phi[23144] = 4.31504
phi[23145] = 4.35496
phi[23146] = 4.39488
phi[23147] = 4.4348
phi[23148] = 4.47472
phi[23149] = 4.51465
phi[23150] = 4.55459
phi[23151] = 4.59452
phi[23152] = 4.63447
phi[23153] = 4.67441
phi[23154] = 4.71436
phi[23155] = 4.75431
phi[23156] = 4.79426
phi[23157] = 4.83422
phi[23158] = 4.87418
phi[23159] = 4.91414
phi[23160] = 4.95411
phi[23161] = 4.99407
phi[23162] = 5.03404
phi[23163] = 5.07401
phi[23164] = 5.11399
phi[23165] = 5.15397
phi[23166] = 5.19394
phi[23167] = 5.23393
phi[23168] = 5.27391
phi[23169] = 5.31389
phi[23170] = 5.35388
phi[23171] = 5.39387
phi[23172] = 5.43386
phi[23173] = 5.47385
phi[23174] = 5.51385
phi[23175] = 5.55385
phi[23176] = 5.59385
phi[23177] = -4.81535
phi[23178] = -4.78535
phi[23179] = -4.75535
phi[23180] = -4.72534
phi[23181] = -4.69533
phi[23182] = -4.66531
phi[23183] = -4.63529
phi[23184] = -4.60527
phi[23185] = -4.57525
phi[23186] = -4.54522
phi[23187] = -4.51519
phi[23188] = -4.48515
phi[23189] = -4.45511
phi[23190] = -4.42507
phi[23191] = -4.39502
phi[23192] = -4.36497
phi[23193] = -4.33492
phi[23194] = -4.30486
phi[23195] = -4.2748
phi[23196] = -4.24473
phi[23197] = -4.21466
phi[23198] = -4.18459
phi[23199] = -4.15451
phi[23200] = -4.12443
phi[23201] = -4.09435
phi[23202] = -4.06426
phi[23203] = -4.03416
phi[23204] = -4.00407
phi[23205] = -3.97396
phi[23206] = -3.94386
phi[23207] = -3.91374
phi[23208] = -3.88363
phi[23209] = -3.85351
phi[23210] = -3.82338
phi[23211] = -3.79325
phi[23212] = -3.76311
phi[23213] = -3.73297
phi[23214] = -3.70283
phi[23215] = -3.67267
phi[23216] = -3.64252
phi[23217] = -3.61235
phi[23218] = -3.58219
phi[23219] = -3.55201
phi[23220] = -3.52183
phi[23221] = -3.49164
phi[23222] = -3.46145
phi[23223] = -3.43125
phi[23224] = -3.40104
phi[23225] = -3.37083
phi[23226] = -3.34061
phi[23227] = -3.31038
phi[23228] = -3.28014
phi[23229] = -3.2499
phi[23230] = -3.21965
phi[23231] = -3.18939
phi[23232] = -3.15912
phi[23233] = -3.12884
phi[23234] = -3.09856
phi[23235] = -3.06827
phi[23236] = -3.03796
phi[23237] = -3.00765
phi[23238] = -2.97733
phi[23239] = -2.947
phi[23240] = -2.91666
phi[23241] = -2.88631
phi[23242] = -2.85594
phi[23243] = -2.82557
phi[23244] = -2.79519
phi[23245] = -2.76479
phi[23246] = -2.73438
phi[23247] = -2.70396
phi[23248] = -2.67353
phi[23249] = -2.64309
phi[23250] = -2.61263
phi[23251] = -2.58216
phi[23252] = -2.55167
phi[23253] = -2.52117
phi[23254] = -2.49066
phi[23255] = -2.46013
phi[23256] = -2.42958
phi[23257] = -2.39902
phi[23258] = -2.36845
phi[23259] = -2.33785
phi[23260] = -2.30724
phi[23261] = -2.27662
phi[23262] = -2.24597
phi[23263] = -2.21531
phi[23264] = -2.18463
phi[23265] = -2.15392
phi[23266] = -2.1232
phi[23267] = -2.09246
phi[23268] = -2.0617
phi[23269] = -2.03091
phi[23270] = -2.00011
phi[23271] = -1.96928
phi[23272] = -1.93843
phi[23273] = -1.90755
phi[23274] = -1.87666
phi[23275] = -1.84573
phi[23276] = -1.81478
phi[23277] = -1.78381
phi[23278] = -1.75264
phi[23279] = -1.72143
phi[23280] = -1.6902
phi[23281] = -1.65892
phi[23282] = -1.62761
phi[23283] = -1.59627
phi[23284] = -1.56489
phi[23285] = -1.53346
phi[23286] = -1.502
phi[23287] = -1.4705
phi[23288] = -1.43896
phi[23289] = -1.40737
phi[23290] = -1.37575
phi[23291] = -1.34407
phi[23292] = -1.31236
phi[23293] = -1.2806
phi[23294] = -1.24879
phi[23295] = -1.21693
phi[23296] = -1.18503
phi[23297] = -1.15307
phi[23298] = -1.12107
phi[23299] = -1.08901
phi[23300] = -1.05691
phi[23301] = -1.02475
phi[23302] = -0.99253
phi[23303] = -0.960259
phi[23304] = -0.927931
phi[23305] = -0.895546
phi[23306] = -0.863102
phi[23307] = -0.830599
phi[23308] = -0.798035
phi[23309] = -0.76541
phi[23310] = -0.732722
phi[23311] = -0.69997
phi[23312] = -0.667153
phi[23313] = -0.634271
phi[23314] = -0.601321
phi[23315] = -0.568304
phi[23316] = -0.535218
phi[23317] = -0.502061
phi[23318] = -0.468834
phi[23319] = -0.435534
phi[23320] = -0.402161
phi[23321] = -0.368714
phi[23322] = -0.335191
phi[23323] = -0.301593
phi[23324] = -0.267917
phi[23325] = -0.234163
phi[23326] = -0.20033
phi[23327] = -0.166416
phi[23328] = -0.132422
phi[23329] = -0.0983455
phi[23330] = -0.0641863
phi[23331] = -0.0299434
phi[23332] = 0.00438401
phi[23333] = 0.0387967
phi[23334] = 0.0732956
phi[23335] = 0.107881
phi[23336] = 0.142554
phi[23337] = 0.177316
phi[23338] = 0.212166
phi[23339] = 0.247105
phi[23340] = 0.282135
phi[23341] = 0.317254
phi[23342] = 0.352465
phi[23343] = 0.387766
phi[23344] = 0.423159
phi[23345] = 0.458644
phi[23346] = 0.49422
phi[23347] = 0.529889
phi[23348] = 0.56565
phi[23349] = 0.601502
phi[23350] = 0.637447
phi[23351] = 0.673483
phi[23352] = 0.709611
phi[23353] = 0.745831
phi[23354] = 0.782141
phi[23355] = 0.818541
phi[23356] = 0.855032
phi[23357] = 0.891612
phi[23358] = 0.928281
phi[23359] = 0.965037
phi[23360] = 1.00188
phi[23361] = 1.03881
phi[23362] = 1.07583
phi[23363] = 1.11292
phi[23364] = 1.15011
phi[23365] = 1.18737
phi[23366] = 1.22472
phi[23367] = 1.26214
phi[23368] = 1.29964
phi[23369] = 1.33722
phi[23370] = 1.37488
phi[23371] = 1.41261
phi[23372] = 1.45041
phi[23373] = 1.48828
phi[23374] = 1.52622
phi[23375] = 1.56423
phi[23376] = 1.6023
phi[23377] = 1.64044
phi[23378] = 1.67848
phi[23379] = 1.71658
phi[23380] = 1.75475
phi[23381] = 1.79299
phi[23382] = 1.8313
phi[23383] = 1.86966
phi[23384] = 1.90809
phi[23385] = 1.94658
phi[23386] = 1.98513
phi[23387] = 2.02373
phi[23388] = 2.06239
phi[23389] = 2.1011
phi[23390] = 2.13987
phi[23391] = 2.17868
phi[23392] = 2.21755
phi[23393] = 2.25646
phi[23394] = 2.29541
phi[23395] = 2.33441
phi[23396] = 2.37345
phi[23397] = 2.41253
phi[23398] = 2.45165
phi[23399] = 2.49081
phi[23400] = 2.53001
phi[23401] = 2.56923
phi[23402] = 2.6085
phi[23403] = 2.64779
phi[23404] = 2.68712
phi[23405] = 2.72648
phi[23406] = 2.76586
phi[23407] = 2.80527
phi[23408] = 2.84471
phi[23409] = 2.88417
phi[23410] = 2.92366
phi[23411] = 2.96317
phi[23412] = 3.00271
phi[23413] = 3.04226
phi[23414] = 3.08183
phi[23415] = 3.12143
phi[23416] = 3.16104
phi[23417] = 3.20067
phi[23418] = 3.24032
phi[23419] = 3.27998
phi[23420] = 3.31966
phi[23421] = 3.35935
phi[23422] = 3.39906
phi[23423] = 3.43878
phi[23424] = 3.47852
phi[23425] = 3.51827
phi[23426] = 3.55802
phi[23427] = 3.59779
phi[23428] = 3.63757
phi[23429] = 3.67737
phi[23430] = 3.71717
phi[23431] = 3.75698
phi[23432] = 3.7968
phi[23433] = 3.83662
phi[23434] = 3.87646
phi[23435] = 3.91631
phi[23436] = 3.95616
phi[23437] = 3.99602
phi[23438] = 4.03588
phi[23439] = 4.07575
phi[23440] = 4.11563
phi[23441] = 4.15552
phi[23442] = 4.19541
phi[23443] = 4.2353
phi[23444] = 4.2752
phi[23445] = 4.31511
phi[23446] = 4.35502
phi[23447] = 4.39493
phi[23448] = 4.43485
phi[23449] = 4.47478
phi[23450] = 4.51471
phi[23451] = 4.55464
phi[23452] = 4.59457
phi[23453] = 4.63451
phi[23454] = 4.67446
phi[23455] = 4.7144
phi[23456] = 4.75435
phi[23457] = 4.7943
phi[23458] = 4.83426
phi[23459] = 4.87422
phi[23460] = 4.91418
phi[23461] = 4.95414
phi[23462] = 4.99411
phi[23463] = 5.03408
phi[23464] = 5.07405
phi[23465] = 5.11402
phi[23466] = 5.154
phi[23467] = 5.19397
phi[23468] = 5.23396
phi[23469] = 5.27394
phi[23470] = 5.31392
phi[23471] = 5.35391
phi[23472] = 5.3939
phi[23473] = 5.43389
phi[23474] = 5.47388
phi[23475] = 5.51388
phi[23476] = 5.55387
phi[23477] = 5.59387
phi[23478] = -4.81514
phi[23479] = -4.78514
phi[23480] = -4.75513
phi[23481] = -4.72512
phi[23482] = -4.69511
phi[23483] = -4.6651
phi[23484] = -4.63508
phi[23485] = -4.60505
phi[23486] = -4.57503
phi[23487] = -4.545
phi[23488] = -4.51496
phi[23489] = -4.48492
phi[23490] = -4.45488
phi[23491] = -4.42484
phi[23492] = -4.39479
phi[23493] = -4.36474
phi[23494] = -4.33468
phi[23495] = -4.30462
phi[23496] = -4.27456
phi[23497] = -4.24449
phi[23498] = -4.21441
phi[23499] = -4.18434
phi[23500] = -4.15426
phi[23501] = -4.12417
phi[23502] = -4.09408
phi[23503] = -4.06399
phi[23504] = -4.03389
phi[23505] = -4.00379
phi[23506] = -3.97368
phi[23507] = -3.94357
phi[23508] = -3.91345
phi[23509] = -3.88333
phi[23510] = -3.85321
phi[23511] = -3.82307
phi[23512] = -3.79294
phi[23513] = -3.76279
phi[23514] = -3.73265
phi[23515] = -3.70249
phi[23516] = -3.67233
phi[23517] = -3.64217
phi[23518] = -3.612
phi[23519] = -3.58182
phi[23520] = -3.55164
phi[23521] = -3.52145
phi[23522] = -3.49125
phi[23523] = -3.46105
phi[23524] = -3.43084
phi[23525] = -3.40063
phi[23526] = -3.3704
phi[23527] = -3.34017
phi[23528] = -3.30993
phi[23529] = -3.27969
phi[23530] = -3.24943
phi[23531] = -3.21917
phi[23532] = -3.1889
phi[23533] = -3.15862
phi[23534] = -3.12834
phi[23535] = -3.09804
phi[23536] = -3.06773
phi[23537] = -3.03742
phi[23538] = -3.00709
phi[23539] = -2.97676
phi[23540] = -2.94641
phi[23541] = -2.91606
phi[23542] = -2.88569
phi[23543] = -2.85532
phi[23544] = -2.82493
phi[23545] = -2.79453
phi[23546] = -2.76412
phi[23547] = -2.73369
phi[23548] = -2.70326
phi[23549] = -2.67281
phi[23550] = -2.64235
phi[23551] = -2.61187
phi[23552] = -2.58138
phi[23553] = -2.55088
phi[23554] = -2.52036
phi[23555] = -2.48982
phi[23556] = -2.45928
